"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MEX","UNEMP","TOT","PC_LF","M","1987-06",3.9,
"MEX","UNEMP","TOT","PC_LF","M","1987-07",3.7,
"MEX","UNEMP","TOT","PC_LF","M","1987-08",3.7,
"MEX","UNEMP","TOT","PC_LF","M","1987-09",3.4,
"MEX","UNEMP","TOT","PC_LF","M","1987-10",3.6,
"MEX","UNEMP","TOT","PC_LF","M","1987-11",3.5,
"MEX","UNEMP","TOT","PC_LF","M","1987-12",3.1,
"MEX","UNEMP","TOT","PC_LF","M","1988-01",3.5,
"MEX","UNEMP","TOT","PC_LF","M","1988-02",3.3,
"MEX","UNEMP","TOT","PC_LF","M","1988-03",3.7,
"MEX","UNEMP","TOT","PC_LF","M","1988-04",3.7,
"MEX","UNEMP","TOT","PC_LF","M","1988-05",3.7,
"MEX","UNEMP","TOT","PC_LF","M","1988-06",3.8,
"MEX","UNEMP","TOT","PC_LF","M","1988-07",3.6,
"MEX","UNEMP","TOT","PC_LF","M","1988-08",3.5,
"MEX","UNEMP","TOT","PC_LF","M","1988-09",3.5,
"MEX","UNEMP","TOT","PC_LF","M","1988-10",3.3,
"MEX","UNEMP","TOT","PC_LF","M","1988-11",3.5,
"MEX","UNEMP","TOT","PC_LF","M","1988-12",3.5,
"MEX","UNEMP","TOT","PC_LF","M","1989-01",3.4,
"MEX","UNEMP","TOT","PC_LF","M","1989-02",3.1,
"MEX","UNEMP","TOT","PC_LF","M","1989-03",3,
"MEX","UNEMP","TOT","PC_LF","M","1989-04",2.9,
"MEX","UNEMP","TOT","PC_LF","M","1989-05",3.1,
"MEX","UNEMP","TOT","PC_LF","M","1989-06",2.9,
"MEX","UNEMP","TOT","PC_LF","M","1989-07",2.8,
"MEX","UNEMP","TOT","PC_LF","M","1989-08",3.1,
"MEX","UNEMP","TOT","PC_LF","M","1989-09",2.8,
"MEX","UNEMP","TOT","PC_LF","M","1989-10",2.5,
"MEX","UNEMP","TOT","PC_LF","M","1989-11",2.7,
"MEX","UNEMP","TOT","PC_LF","M","1989-12",2.7,
"MEX","UNEMP","TOT","PC_LF","M","1990-01",2.5,
"MEX","UNEMP","TOT","PC_LF","M","1990-02",2.5,
"MEX","UNEMP","TOT","PC_LF","M","1990-03",2.5,
"MEX","UNEMP","TOT","PC_LF","M","1990-04",2.7,
"MEX","UNEMP","TOT","PC_LF","M","1990-05",2.8,
"MEX","UNEMP","TOT","PC_LF","M","1990-06",3,
"MEX","UNEMP","TOT","PC_LF","M","1990-07",3.2,
"MEX","UNEMP","TOT","PC_LF","M","1990-08",3.1,
"MEX","UNEMP","TOT","PC_LF","M","1990-09",2.4,
"MEX","UNEMP","TOT","PC_LF","M","1990-10",3,
"MEX","UNEMP","TOT","PC_LF","M","1990-11",2.6,
"MEX","UNEMP","TOT","PC_LF","M","1990-12",2.6,
"MEX","UNEMP","TOT","PC_LF","M","1991-01",2.7,
"MEX","UNEMP","TOT","PC_LF","M","1991-02",2.6,
"MEX","UNEMP","TOT","PC_LF","M","1991-03",2.9,
"MEX","UNEMP","TOT","PC_LF","M","1991-04",2.6,
"MEX","UNEMP","TOT","PC_LF","M","1991-05",2.3,
"MEX","UNEMP","TOT","PC_LF","M","1991-06",2.2,
"MEX","UNEMP","TOT","PC_LF","M","1991-07",2.4,
"MEX","UNEMP","TOT","PC_LF","M","1991-08",3.3,
"MEX","UNEMP","TOT","PC_LF","M","1991-09",2.8,
"MEX","UNEMP","TOT","PC_LF","M","1991-10",2.9,
"MEX","UNEMP","TOT","PC_LF","M","1991-11",2.9,
"MEX","UNEMP","TOT","PC_LF","M","1991-12",2.8,
"MEX","UNEMP","TOT","PC_LF","M","1992-01",2.8,
"MEX","UNEMP","TOT","PC_LF","M","1992-02",3.1,
"MEX","UNEMP","TOT","PC_LF","M","1992-03",2.7,
"MEX","UNEMP","TOT","PC_LF","M","1992-04",2.7,
"MEX","UNEMP","TOT","PC_LF","M","1992-05",2.9,
"MEX","UNEMP","TOT","PC_LF","M","1992-06",2.8,
"MEX","UNEMP","TOT","PC_LF","M","1992-07",2.8,
"MEX","UNEMP","TOT","PC_LF","M","1992-08",2.6,
"MEX","UNEMP","TOT","PC_LF","M","1992-09",2.4,
"MEX","UNEMP","TOT","PC_LF","M","1992-10",2.6,
"MEX","UNEMP","TOT","PC_LF","M","1992-11",3.3,
"MEX","UNEMP","TOT","PC_LF","M","1992-12",2.8,
"MEX","UNEMP","TOT","PC_LF","M","1993-01",3,
"MEX","UNEMP","TOT","PC_LF","M","1993-02",3.5,
"MEX","UNEMP","TOT","PC_LF","M","1993-03",3.5,
"MEX","UNEMP","TOT","PC_LF","M","1993-04",3,
"MEX","UNEMP","TOT","PC_LF","M","1993-05",3.3,
"MEX","UNEMP","TOT","PC_LF","M","1993-06",3.2,
"MEX","UNEMP","TOT","PC_LF","M","1993-07",3.3,
"MEX","UNEMP","TOT","PC_LF","M","1993-08",4,
"MEX","UNEMP","TOT","PC_LF","M","1993-09",3.7,
"MEX","UNEMP","TOT","PC_LF","M","1993-10",3.4,
"MEX","UNEMP","TOT","PC_LF","M","1993-11",3.5,
"MEX","UNEMP","TOT","PC_LF","M","1993-12",3.6,
"MEX","UNEMP","TOT","PC_LF","M","1994-01",3.7,
"MEX","UNEMP","TOT","PC_LF","M","1994-02",3.6,
"MEX","UNEMP","TOT","PC_LF","M","1994-03",3.5,
"MEX","UNEMP","TOT","PC_LF","M","1994-04",3.6,
"MEX","UNEMP","TOT","PC_LF","M","1994-05",3.3,
"MEX","UNEMP","TOT","PC_LF","M","1994-06",3.4,
"MEX","UNEMP","TOT","PC_LF","M","1994-07",3.5,
"MEX","UNEMP","TOT","PC_LF","M","1994-08",3.6,
"MEX","UNEMP","TOT","PC_LF","M","1994-09",3.6,
"MEX","UNEMP","TOT","PC_LF","M","1994-10",3.9,
"MEX","UNEMP","TOT","PC_LF","M","1994-11",4.1,
"MEX","UNEMP","TOT","PC_LF","M","1994-12",4,
"MEX","UNEMP","TOT","PC_LF","M","1995-01",4.4,
"MEX","UNEMP","TOT","PC_LF","M","1995-02",5.1,
"MEX","UNEMP","TOT","PC_LF","M","1995-03",5.6,
"MEX","UNEMP","TOT","PC_LF","M","1995-04",6.1,
"MEX","UNEMP","TOT","PC_LF","M","1995-05",6.5,
"MEX","UNEMP","TOT","PC_LF","M","1995-06",6.7,
"MEX","UNEMP","TOT","PC_LF","M","1995-07",6.8,
"MEX","UNEMP","TOT","PC_LF","M","1995-08",7.6,
"MEX","UNEMP","TOT","PC_LF","M","1995-09",6.7,
"MEX","UNEMP","TOT","PC_LF","M","1995-10",6.6,
"MEX","UNEMP","TOT","PC_LF","M","1995-11",6.4,
"MEX","UNEMP","TOT","PC_LF","M","1995-12",6.6,
"MEX","UNEMP","TOT","PC_LF","M","1996-01",6.2,
"MEX","UNEMP","TOT","PC_LF","M","1996-02",6.1,
"MEX","UNEMP","TOT","PC_LF","M","1996-03",5.8,
"MEX","UNEMP","TOT","PC_LF","M","1996-04",5.8,
"MEX","UNEMP","TOT","PC_LF","M","1996-05",5.4,
"MEX","UNEMP","TOT","PC_LF","M","1996-06",5.6,
"MEX","UNEMP","TOT","PC_LF","M","1996-07",5.4,
"MEX","UNEMP","TOT","PC_LF","M","1996-08",5.3,
"MEX","UNEMP","TOT","PC_LF","M","1996-09",5.4,
"MEX","UNEMP","TOT","PC_LF","M","1996-10",5,
"MEX","UNEMP","TOT","PC_LF","M","1996-11",5.1,
"MEX","UNEMP","TOT","PC_LF","M","1996-12",4.4,
"MEX","UNEMP","TOT","PC_LF","M","1997-01",4.3,
"MEX","UNEMP","TOT","PC_LF","M","1997-02",3.8,
"MEX","UNEMP","TOT","PC_LF","M","1997-03",4.1,
"MEX","UNEMP","TOT","PC_LF","M","1997-04",4,
"MEX","UNEMP","TOT","PC_LF","M","1997-05",4,
"MEX","UNEMP","TOT","PC_LF","M","1997-06",3.6,
"MEX","UNEMP","TOT","PC_LF","M","1997-07",4,
"MEX","UNEMP","TOT","PC_LF","M","1997-08",3.6,
"MEX","UNEMP","TOT","PC_LF","M","1997-09",3.4,
"MEX","UNEMP","TOT","PC_LF","M","1997-10",3.3,
"MEX","UNEMP","TOT","PC_LF","M","1997-11",3.4,
"MEX","UNEMP","TOT","PC_LF","M","1997-12",3.1,
"MEX","UNEMP","TOT","PC_LF","M","1998-01",3.5,
"MEX","UNEMP","TOT","PC_LF","M","1998-02",3.4,
"MEX","UNEMP","TOT","PC_LF","M","1998-03",3.3,
"MEX","UNEMP","TOT","PC_LF","M","1998-04",3.1,
"MEX","UNEMP","TOT","PC_LF","M","1998-05",3.3,
"MEX","UNEMP","TOT","PC_LF","M","1998-06",3.3,
"MEX","UNEMP","TOT","PC_LF","M","1998-07",3.3,
"MEX","UNEMP","TOT","PC_LF","M","1998-08",3.1,
"MEX","UNEMP","TOT","PC_LF","M","1998-09",3.2,
"MEX","UNEMP","TOT","PC_LF","M","1998-10",3.1,
"MEX","UNEMP","TOT","PC_LF","M","1998-11",3,
"MEX","UNEMP","TOT","PC_LF","M","1998-12",3.1,
"MEX","UNEMP","TOT","PC_LF","M","1999-01",2.6,
"MEX","UNEMP","TOT","PC_LF","M","1999-02",3.1,
"MEX","UNEMP","TOT","PC_LF","M","1999-03",2.7,
"MEX","UNEMP","TOT","PC_LF","M","1999-04",2.8,
"MEX","UNEMP","TOT","PC_LF","M","1999-05",2.6,
"MEX","UNEMP","TOT","PC_LF","M","1999-06",2.7,
"MEX","UNEMP","TOT","PC_LF","M","1999-07",2.3,
"MEX","UNEMP","TOT","PC_LF","M","1999-08",2.5,
"MEX","UNEMP","TOT","PC_LF","M","1999-09",2.3,
"MEX","UNEMP","TOT","PC_LF","M","1999-10",2.4,
"MEX","UNEMP","TOT","PC_LF","M","1999-11",2.3,
"MEX","UNEMP","TOT","PC_LF","M","1999-12",2.4,
"MEX","UNEMP","TOT","PC_LF","M","2000-01",2.3,
"MEX","UNEMP","TOT","PC_LF","M","2000-02",2.1,
"MEX","UNEMP","TOT","PC_LF","M","2000-03",2.2,
"MEX","UNEMP","TOT","PC_LF","M","2000-04",2.805118,
"MEX","UNEMP","TOT","PC_LF","M","2000-05",2.7323,
"MEX","UNEMP","TOT","PC_LF","M","2000-06",2.731109,
"MEX","UNEMP","TOT","PC_LF","M","2000-07",2.46353,
"MEX","UNEMP","TOT","PC_LF","M","2000-08",2.74044,
"MEX","UNEMP","TOT","PC_LF","M","2000-09",2.633065,
"MEX","UNEMP","TOT","PC_LF","M","2000-10",2.501099,
"MEX","UNEMP","TOT","PC_LF","M","2000-11",2.27271,
"MEX","UNEMP","TOT","PC_LF","M","2000-12",2.5618,
"MEX","UNEMP","TOT","PC_LF","M","2001-01",2.581363,
"MEX","UNEMP","TOT","PC_LF","M","2001-02",3.15441,
"MEX","UNEMP","TOT","PC_LF","M","2001-03",2.6764,
"MEX","UNEMP","TOT","PC_LF","M","2001-04",2.715206,
"MEX","UNEMP","TOT","PC_LF","M","2001-05",2.789401,
"MEX","UNEMP","TOT","PC_LF","M","2001-06",2.745253,
"MEX","UNEMP","TOT","PC_LF","M","2001-07",2.827205,
"MEX","UNEMP","TOT","PC_LF","M","2001-08",2.316145,
"MEX","UNEMP","TOT","PC_LF","M","2001-09",2.515802,
"MEX","UNEMP","TOT","PC_LF","M","2001-10",2.877352,
"MEX","UNEMP","TOT","PC_LF","M","2001-11",2.89431,
"MEX","UNEMP","TOT","PC_LF","M","2001-12",3.101691,
"MEX","UNEMP","TOT","PC_LF","M","2002-01",3.40313,
"MEX","UNEMP","TOT","PC_LF","M","2002-02",2.990335,
"MEX","UNEMP","TOT","PC_LF","M","2002-03",3.034803,
"MEX","UNEMP","TOT","PC_LF","M","2002-04",3.064139,
"MEX","UNEMP","TOT","PC_LF","M","2002-05",3.138251,
"MEX","UNEMP","TOT","PC_LF","M","2002-06",3.048213,
"MEX","UNEMP","TOT","PC_LF","M","2002-07",2.913656,
"MEX","UNEMP","TOT","PC_LF","M","2002-08",2.787041,
"MEX","UNEMP","TOT","PC_LF","M","2002-09",2.896526,
"MEX","UNEMP","TOT","PC_LF","M","2002-10",2.804321,
"MEX","UNEMP","TOT","PC_LF","M","2002-11",2.918282,
"MEX","UNEMP","TOT","PC_LF","M","2002-12",2.736636,
"MEX","UNEMP","TOT","PC_LF","M","2003-01",2.918024,
"MEX","UNEMP","TOT","PC_LF","M","2003-02",2.952158,
"MEX","UNEMP","TOT","PC_LF","M","2003-03",3.131883,
"MEX","UNEMP","TOT","PC_LF","M","2003-04",3.100215,
"MEX","UNEMP","TOT","PC_LF","M","2003-05",3.199423,
"MEX","UNEMP","TOT","PC_LF","M","2003-06",3.277076,
"MEX","UNEMP","TOT","PC_LF","M","2003-07",3.582555,
"MEX","UNEMP","TOT","PC_LF","M","2003-08",3.674761,
"MEX","UNEMP","TOT","PC_LF","M","2003-09",3.825547,
"MEX","UNEMP","TOT","PC_LF","M","2003-10",3.777958,
"MEX","UNEMP","TOT","PC_LF","M","2003-11",3.951591,
"MEX","UNEMP","TOT","PC_LF","M","2003-12",3.406973,
"MEX","UNEMP","TOT","PC_LF","M","2004-01",3.799583,
"MEX","UNEMP","TOT","PC_LF","M","2004-02",4.027035,
"MEX","UNEMP","TOT","PC_LF","M","2004-03",3.926104,
"MEX","UNEMP","TOT","PC_LF","M","2004-04",3.995207,
"MEX","UNEMP","TOT","PC_LF","M","2004-05",3.890377,
"MEX","UNEMP","TOT","PC_LF","M","2004-06",3.96981,
"MEX","UNEMP","TOT","PC_LF","M","2004-07",3.799521,
"MEX","UNEMP","TOT","PC_LF","M","2004-08",4.005783,
"MEX","UNEMP","TOT","PC_LF","M","2004-09",3.848535,
"MEX","UNEMP","TOT","PC_LF","M","2004-10",3.903794,
"MEX","UNEMP","TOT","PC_LF","M","2004-11",3.817094,
"MEX","UNEMP","TOT","PC_LF","M","2004-12",4.034063,"B"
"MEX","UNEMP","TOT","PC_LF","M","2005-01",3.975158,
"MEX","UNEMP","TOT","PC_LF","M","2005-02",3.703033,
"MEX","UNEMP","TOT","PC_LF","M","2005-03",3.591992,
"MEX","UNEMP","TOT","PC_LF","M","2005-04",3.818534,
"MEX","UNEMP","TOT","PC_LF","M","2005-05",3.752531,
"MEX","UNEMP","TOT","PC_LF","M","2005-06",3.944258,
"MEX","UNEMP","TOT","PC_LF","M","2005-07",3.782412,
"MEX","UNEMP","TOT","PC_LF","M","2005-08",3.333088,
"MEX","UNEMP","TOT","PC_LF","M","2005-09",3.426018,
"MEX","UNEMP","TOT","PC_LF","M","2005-10",3.411103,
"MEX","UNEMP","TOT","PC_LF","M","2005-11",3.204231,
"MEX","UNEMP","TOT","PC_LF","M","2005-12",3.19521,
"MEX","UNEMP","TOT","PC_LF","M","2006-01",3.338046,
"MEX","UNEMP","TOT","PC_LF","M","2006-02",3.594904,
"MEX","UNEMP","TOT","PC_LF","M","2006-03",3.456815,
"MEX","UNEMP","TOT","PC_LF","M","2006-04",3.403484,
"MEX","UNEMP","TOT","PC_LF","M","2006-05",3.279408,
"MEX","UNEMP","TOT","PC_LF","M","2006-06",3.595111,
"MEX","UNEMP","TOT","PC_LF","M","2006-07",3.641483,
"MEX","UNEMP","TOT","PC_LF","M","2006-08",3.676973,
"MEX","UNEMP","TOT","PC_LF","M","2006-09",3.721912,
"MEX","UNEMP","TOT","PC_LF","M","2006-10",3.703098,
"MEX","UNEMP","TOT","PC_LF","M","2006-11",3.825849,
"MEX","UNEMP","TOT","PC_LF","M","2006-12",3.878354,
"MEX","UNEMP","TOT","PC_LF","M","2007-01",3.743093,
"MEX","UNEMP","TOT","PC_LF","M","2007-02",3.877752,
"MEX","UNEMP","TOT","PC_LF","M","2007-03",4.088524,
"MEX","UNEMP","TOT","PC_LF","M","2007-04",3.691625,
"MEX","UNEMP","TOT","PC_LF","M","2007-05",3.632856,
"MEX","UNEMP","TOT","PC_LF","M","2007-06",3.511337,
"MEX","UNEMP","TOT","PC_LF","M","2007-07",3.626812,
"MEX","UNEMP","TOT","PC_LF","M","2007-08",3.611686,
"MEX","UNEMP","TOT","PC_LF","M","2007-09",3.622642,
"MEX","UNEMP","TOT","PC_LF","M","2007-10",3.732736,
"MEX","UNEMP","TOT","PC_LF","M","2007-11",3.681421,
"MEX","UNEMP","TOT","PC_LF","M","2007-12",3.762841,
"MEX","UNEMP","TOT","PC_LF","M","2008-01",3.834737,
"MEX","UNEMP","TOT","PC_LF","M","2008-02",3.762437,
"MEX","UNEMP","TOT","PC_LF","M","2008-03",3.959803,
"MEX","UNEMP","TOT","PC_LF","M","2008-04",3.697944,
"MEX","UNEMP","TOT","PC_LF","M","2008-05",3.573048,
"MEX","UNEMP","TOT","PC_LF","M","2008-06",3.801407,
"MEX","UNEMP","TOT","PC_LF","M","2008-07",3.826238,
"MEX","UNEMP","TOT","PC_LF","M","2008-08",3.84637,
"MEX","UNEMP","TOT","PC_LF","M","2008-09",3.959694,
"MEX","UNEMP","TOT","PC_LF","M","2008-10",3.908651,
"MEX","UNEMP","TOT","PC_LF","M","2008-11",4.708126,
"MEX","UNEMP","TOT","PC_LF","M","2008-12",4.778192,
"MEX","UNEMP","TOT","PC_LF","M","2009-01",4.776784,
"MEX","UNEMP","TOT","PC_LF","M","2009-02",5.103218,
"MEX","UNEMP","TOT","PC_LF","M","2009-03",5.06482,
"MEX","UNEMP","TOT","PC_LF","M","2009-04",5.363848,
"MEX","UNEMP","TOT","PC_LF","M","2009-05",5.73024,
"MEX","UNEMP","TOT","PC_LF","M","2009-06",5.478347,
"MEX","UNEMP","TOT","PC_LF","M","2009-07",5.703154,
"MEX","UNEMP","TOT","PC_LF","M","2009-08",5.838473,
"MEX","UNEMP","TOT","PC_LF","M","2009-09",5.966423,
"MEX","UNEMP","TOT","PC_LF","M","2009-10",5.681849,
"MEX","UNEMP","TOT","PC_LF","M","2009-11",5.464932,
"MEX","UNEMP","TOT","PC_LF","M","2009-12",5.298382,
"USA","UNEMP","TOT","PC_LF","M","1970-01",3.9,
"USA","UNEMP","TOT","PC_LF","M","1970-02",4.2,
"USA","UNEMP","TOT","PC_LF","M","1970-03",4.4,
"USA","UNEMP","TOT","PC_LF","M","1970-04",4.6,
"USA","UNEMP","TOT","PC_LF","M","1970-05",4.8,
"USA","UNEMP","TOT","PC_LF","M","1970-06",4.9,
"USA","UNEMP","TOT","PC_LF","M","1970-07",5,
"USA","UNEMP","TOT","PC_LF","M","1970-08",5.1,
"USA","UNEMP","TOT","PC_LF","M","1970-09",5.4,
"USA","UNEMP","TOT","PC_LF","M","1970-10",5.5,
"USA","UNEMP","TOT","PC_LF","M","1970-11",5.9,
"USA","UNEMP","TOT","PC_LF","M","1970-12",6.1,
"USA","UNEMP","TOT","PC_LF","M","1971-01",5.9,
"USA","UNEMP","TOT","PC_LF","M","1971-02",5.9,
"USA","UNEMP","TOT","PC_LF","M","1971-03",6,
"USA","UNEMP","TOT","PC_LF","M","1971-04",5.9,
"USA","UNEMP","TOT","PC_LF","M","1971-05",5.9,
"USA","UNEMP","TOT","PC_LF","M","1971-06",5.9,
"USA","UNEMP","TOT","PC_LF","M","1971-07",6,
"USA","UNEMP","TOT","PC_LF","M","1971-08",6.1,
"USA","UNEMP","TOT","PC_LF","M","1971-09",6,
"USA","UNEMP","TOT","PC_LF","M","1971-10",5.8,
"USA","UNEMP","TOT","PC_LF","M","1971-11",6,
"USA","UNEMP","TOT","PC_LF","M","1971-12",6,
"USA","UNEMP","TOT","PC_LF","M","1972-01",5.8,
"USA","UNEMP","TOT","PC_LF","M","1972-02",5.7,
"USA","UNEMP","TOT","PC_LF","M","1972-03",5.8,
"USA","UNEMP","TOT","PC_LF","M","1972-04",5.7,
"USA","UNEMP","TOT","PC_LF","M","1972-05",5.7,
"USA","UNEMP","TOT","PC_LF","M","1972-06",5.7,
"USA","UNEMP","TOT","PC_LF","M","1972-07",5.6,
"USA","UNEMP","TOT","PC_LF","M","1972-08",5.6,
"USA","UNEMP","TOT","PC_LF","M","1972-09",5.5,
"USA","UNEMP","TOT","PC_LF","M","1972-10",5.6,
"USA","UNEMP","TOT","PC_LF","M","1972-11",5.3,
"USA","UNEMP","TOT","PC_LF","M","1972-12",5.2,
"USA","UNEMP","TOT","PC_LF","M","1973-01",4.9,
"USA","UNEMP","TOT","PC_LF","M","1973-02",5,
"USA","UNEMP","TOT","PC_LF","M","1973-03",4.9,
"USA","UNEMP","TOT","PC_LF","M","1973-04",5,
"USA","UNEMP","TOT","PC_LF","M","1973-05",4.9,
"USA","UNEMP","TOT","PC_LF","M","1973-06",4.9,
"USA","UNEMP","TOT","PC_LF","M","1973-07",4.8,
"USA","UNEMP","TOT","PC_LF","M","1973-08",4.8,
"USA","UNEMP","TOT","PC_LF","M","1973-09",4.8,
"USA","UNEMP","TOT","PC_LF","M","1973-10",4.6,
"USA","UNEMP","TOT","PC_LF","M","1973-11",4.8,
"USA","UNEMP","TOT","PC_LF","M","1973-12",4.9,
"USA","UNEMP","TOT","PC_LF","M","1974-01",5.1,
"USA","UNEMP","TOT","PC_LF","M","1974-02",5.2,
"USA","UNEMP","TOT","PC_LF","M","1974-03",5.1,
"USA","UNEMP","TOT","PC_LF","M","1974-04",5.1,
"USA","UNEMP","TOT","PC_LF","M","1974-05",5.1,
"USA","UNEMP","TOT","PC_LF","M","1974-06",5.4,
"USA","UNEMP","TOT","PC_LF","M","1974-07",5.5,
"USA","UNEMP","TOT","PC_LF","M","1974-08",5.5,
"USA","UNEMP","TOT","PC_LF","M","1974-09",5.9,
"USA","UNEMP","TOT","PC_LF","M","1974-10",6,
"USA","UNEMP","TOT","PC_LF","M","1974-11",6.6,
"USA","UNEMP","TOT","PC_LF","M","1974-12",7.2,
"USA","UNEMP","TOT","PC_LF","M","1975-01",8.1,
"USA","UNEMP","TOT","PC_LF","M","1975-02",8.1,
"USA","UNEMP","TOT","PC_LF","M","1975-03",8.6,
"USA","UNEMP","TOT","PC_LF","M","1975-04",8.8,
"USA","UNEMP","TOT","PC_LF","M","1975-05",9,
"USA","UNEMP","TOT","PC_LF","M","1975-06",8.8,
"USA","UNEMP","TOT","PC_LF","M","1975-07",8.6,
"USA","UNEMP","TOT","PC_LF","M","1975-08",8.4,
"USA","UNEMP","TOT","PC_LF","M","1975-09",8.4,
"USA","UNEMP","TOT","PC_LF","M","1975-10",8.4,
"USA","UNEMP","TOT","PC_LF","M","1975-11",8.3,
"USA","UNEMP","TOT","PC_LF","M","1975-12",8.2,
"USA","UNEMP","TOT","PC_LF","M","1976-01",7.9,
"USA","UNEMP","TOT","PC_LF","M","1976-02",7.7,
"USA","UNEMP","TOT","PC_LF","M","1976-03",7.6,
"USA","UNEMP","TOT","PC_LF","M","1976-04",7.7,
"USA","UNEMP","TOT","PC_LF","M","1976-05",7.4,
"USA","UNEMP","TOT","PC_LF","M","1976-06",7.6,
"USA","UNEMP","TOT","PC_LF","M","1976-07",7.8,
"USA","UNEMP","TOT","PC_LF","M","1976-08",7.8,
"USA","UNEMP","TOT","PC_LF","M","1976-09",7.6,
"USA","UNEMP","TOT","PC_LF","M","1976-10",7.7,
"USA","UNEMP","TOT","PC_LF","M","1976-11",7.8,
"USA","UNEMP","TOT","PC_LF","M","1976-12",7.8,
"USA","UNEMP","TOT","PC_LF","M","1977-01",7.5,
"USA","UNEMP","TOT","PC_LF","M","1977-02",7.6,
"USA","UNEMP","TOT","PC_LF","M","1977-03",7.4,
"USA","UNEMP","TOT","PC_LF","M","1977-04",7.2,
"USA","UNEMP","TOT","PC_LF","M","1977-05",7,
"USA","UNEMP","TOT","PC_LF","M","1977-06",7.2,
"USA","UNEMP","TOT","PC_LF","M","1977-07",6.9,
"USA","UNEMP","TOT","PC_LF","M","1977-08",7,
"USA","UNEMP","TOT","PC_LF","M","1977-09",6.8,
"USA","UNEMP","TOT","PC_LF","M","1977-10",6.8,
"USA","UNEMP","TOT","PC_LF","M","1977-11",6.8,
"USA","UNEMP","TOT","PC_LF","M","1977-12",6.4,
"USA","UNEMP","TOT","PC_LF","M","1978-01",6.4,
"USA","UNEMP","TOT","PC_LF","M","1978-02",6.3,
"USA","UNEMP","TOT","PC_LF","M","1978-03",6.3,
"USA","UNEMP","TOT","PC_LF","M","1978-04",6.1,
"USA","UNEMP","TOT","PC_LF","M","1978-05",6,
"USA","UNEMP","TOT","PC_LF","M","1978-06",5.9,
"USA","UNEMP","TOT","PC_LF","M","1978-07",6.2,
"USA","UNEMP","TOT","PC_LF","M","1978-08",5.9,
"USA","UNEMP","TOT","PC_LF","M","1978-09",6,
"USA","UNEMP","TOT","PC_LF","M","1978-10",5.8,
"USA","UNEMP","TOT","PC_LF","M","1978-11",5.9,
"USA","UNEMP","TOT","PC_LF","M","1978-12",6,
"USA","UNEMP","TOT","PC_LF","M","1979-01",5.9,
"USA","UNEMP","TOT","PC_LF","M","1979-02",5.9,
"USA","UNEMP","TOT","PC_LF","M","1979-03",5.8,
"USA","UNEMP","TOT","PC_LF","M","1979-04",5.8,
"USA","UNEMP","TOT","PC_LF","M","1979-05",5.6,
"USA","UNEMP","TOT","PC_LF","M","1979-06",5.7,
"USA","UNEMP","TOT","PC_LF","M","1979-07",5.7,
"USA","UNEMP","TOT","PC_LF","M","1979-08",6,
"USA","UNEMP","TOT","PC_LF","M","1979-09",5.9,
"USA","UNEMP","TOT","PC_LF","M","1979-10",6,
"USA","UNEMP","TOT","PC_LF","M","1979-11",5.9,
"USA","UNEMP","TOT","PC_LF","M","1979-12",6,
"USA","UNEMP","TOT","PC_LF","M","1980-01",6.3,
"USA","UNEMP","TOT","PC_LF","M","1980-02",6.3,
"USA","UNEMP","TOT","PC_LF","M","1980-03",6.3,
"USA","UNEMP","TOT","PC_LF","M","1980-04",6.9,
"USA","UNEMP","TOT","PC_LF","M","1980-05",7.5,
"USA","UNEMP","TOT","PC_LF","M","1980-06",7.6,
"USA","UNEMP","TOT","PC_LF","M","1980-07",7.8,
"USA","UNEMP","TOT","PC_LF","M","1980-08",7.7,
"USA","UNEMP","TOT","PC_LF","M","1980-09",7.5,
"USA","UNEMP","TOT","PC_LF","M","1980-10",7.5,
"USA","UNEMP","TOT","PC_LF","M","1980-11",7.5,
"USA","UNEMP","TOT","PC_LF","M","1980-12",7.2,
"USA","UNEMP","TOT","PC_LF","M","1981-01",7.5,
"USA","UNEMP","TOT","PC_LF","M","1981-02",7.4,
"USA","UNEMP","TOT","PC_LF","M","1981-03",7.4,
"USA","UNEMP","TOT","PC_LF","M","1981-04",7.2,
"USA","UNEMP","TOT","PC_LF","M","1981-05",7.5,
"USA","UNEMP","TOT","PC_LF","M","1981-06",7.5,
"USA","UNEMP","TOT","PC_LF","M","1981-07",7.2,
"USA","UNEMP","TOT","PC_LF","M","1981-08",7.4,
"USA","UNEMP","TOT","PC_LF","M","1981-09",7.6,
"USA","UNEMP","TOT","PC_LF","M","1981-10",7.9,
"USA","UNEMP","TOT","PC_LF","M","1981-11",8.3,
"USA","UNEMP","TOT","PC_LF","M","1981-12",8.5,
"USA","UNEMP","TOT","PC_LF","M","1982-01",8.6,
"USA","UNEMP","TOT","PC_LF","M","1982-02",8.9,
"USA","UNEMP","TOT","PC_LF","M","1982-03",9,
"USA","UNEMP","TOT","PC_LF","M","1982-04",9.3,
"USA","UNEMP","TOT","PC_LF","M","1982-05",9.4,
"USA","UNEMP","TOT","PC_LF","M","1982-06",9.6,
"USA","UNEMP","TOT","PC_LF","M","1982-07",9.8,
"USA","UNEMP","TOT","PC_LF","M","1982-08",9.8,
"USA","UNEMP","TOT","PC_LF","M","1982-09",10.1,
"USA","UNEMP","TOT","PC_LF","M","1982-10",10.4,
